Image_ID,Address,zs_dominant,yolo_dominant,yolo_status,comparable,dominant_agreement,l1_distance
2306 BELGRADE ST,2306 BELGRADE ST,Vinyl,Vinyl,success,yes,yes,0.393
2306 CEDAR ST,2306 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2306 E CABOT ST,2306 E CABOT ST,Brick,Brick,success,yes,yes,0.333
2306 E DAKOTA ST,2306 E DAKOTA ST,Decorative stone,Stucco,success,yes,no,1.0
2306 E DAUPHIN ST,2306 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2306 E GORDON ST,2306 E GORDON ST,Stucco,Stucco,success,yes,yes,0.0
2306 E NORRIS ST,2306 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2306 E SUSQUEHANNA AVE,2306 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2306 E YORK ST,2306 E YORK ST,Brick,Brick,success,yes,yes,0.0
2306 GAUL ST,2306 GAUL ST,Brick,Brick,success,yes,yes,0.0
2306 MEMPHIS ST,2306 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
2306 MERCER ST,2306 MERCER ST,Brick,Stucco,success,yes,no,0.5
2306 SEPVIVA ST,2306 SEPVIVA ST,Brick,Stucco,success,yes,no,0.667
2306 TULIP ST,2306 TULIP ST,Decorative stone,Stucco,success,yes,no,1.0
2307 ALMOND ST,2307 ALMOND ST,Brick,Brick,success,yes,yes,0.5
2307 CEDAR ST,2307 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2307 E CABOT ST,2307 E CABOT ST,Brick,Brick,success,yes,yes,0.305
2307 E DAUPHIN ST,2307 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2307 E FLETCHER ST,2307 E FLETCHER ST,Brick,Stucco,success,yes,no,0.667
2307 E NORRIS ST,2307 E NORRIS ST,Brick,Vinyl,success,yes,no,1.0
2307 E SUSQUEHANNA AVE,2307 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2307 FRANKFORD AVE,2307 FRANKFORD AVE,Brick,Stucco,success,yes,no,0.667
2307 GAUL ST,2307 GAUL ST,Brick,Brick,success,yes,yes,0.0
2307 MEMPHIS ST,2307 MEMPHIS ST,Brick,Brick,success,yes,yes,0.118
2307 MERCER ST,2307 MERCER ST,Brick,Stucco,success,yes,no,0.5
2307 TULIP ST,2307 TULIP ST,Decorative stone,Stucco,success,yes,no,1.0
2308 BELGRADE ST,2308 BELGRADE ST,Vinyl,Stucco,success,yes,no,1.0
2308 CEDAR ST,2308 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2308 E CABOT ST,2308 E CABOT ST,Brick,Brick,success,yes,yes,0.333
2308 E DAKOTA ST,2308 E DAKOTA ST,Decorative stone,Stucco,success,yes,no,1.0
2308 E DAUPHIN ST,2308 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2308 E GORDON ST,2308 E GORDON ST,Stucco,Stucco,success,yes,yes,0.0
2308 E NORRIS ST,2308 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2308 E SUSQUEHANNA AVE,2308 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2308 E YORK ST,2308 E YORK ST,Brick,Brick,success,yes,yes,0.0
2308 GAUL ST,2308 GAUL ST,Brick,Brick,success,yes,yes,0.0
2308 MEMPHIS ST,2308 MEMPHIS ST,Brick,Brick,success,yes,yes,0.333
2308 MERCER ST,2308 MERCER ST,Brick,Stucco,success,yes,no,0.667
2308 SEPVIVA ST,2308 SEPVIVA ST,Brick,Stucco,success,yes,no,0.667
2308 TULIP ST,2308 TULIP ST,Decorative stone,Stucco,success,yes,no,1.0
2309 ALMOND ST,2309 ALMOND ST,Brick,Stucco,success,yes,no,0.169
2309 CEDAR ST,2309 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2309 E CABOT ST,2309 E CABOT ST,Stucco,Stucco,success,yes,yes,0.101
2309 E DAUPHIN ST,2309 E DAUPHIN ST,Brick,Unknown,no_materials_found,no,,
2309 E FLETCHER ST,2309 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2309 E NORRIS ST,2309 E NORRIS ST,Brick,Stucco,success,yes,no,0.5
2309 E SUSQUEHANNA AVE,2309 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2309 FRANKFORD AVE,2309 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.161
2309 GAUL ST,2309 GAUL ST,Brick,Brick,success,yes,yes,0.0
2309 MEMPHIS ST,2309 MEMPHIS ST,Brick,Brick,success,yes,yes,0.279
2309 MERCER ST,2309 MERCER ST,Brick,Stucco,success,yes,no,0.5
2309 TULIP ST,2309 TULIP ST,Brick,Brick,success,yes,yes,0.25
231 E ALLEN ST,231 E ALLEN ST,Brick,Brick,success,yes,yes,0.333
231 E GIRARD AVE,231 E GIRARD AVE,Brick,Brick,success,yes,yes,0.336
2310 BELGRADE ST,2310 BELGRADE ST,Brick,Brick,success,yes,yes,0.5
2310 CEDAR ST,2310 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2310 COLLINS ST,2310 COLLINS ST,Brick,Stucco,success,yes,no,0.1
2310 E CABOT ST,2310 E CABOT ST,Brick,Brick,success,yes,yes,0.333
2310 E DAKOTA ST,2310 E DAKOTA ST,Decorative stone,Stucco,success,yes,no,1.0
2310 E DAUPHIN ST,2310 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2310 E FLETCHER ST,2310 E FLETCHER ST,Brick,Stucco,success,yes,no,0.5
2310 E GORDON ST,2310 E GORDON ST,Brick,Stucco,success,yes,no,1.0
2310 E NORRIS ST,2310 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2310 E SUSQUEHANNA AVE,2310 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2310 E YORK ST,2310 E YORK ST,Brick,Brick,success,yes,yes,0.208
2310 GAUL ST,2310 GAUL ST,Brick,Brick,success,yes,yes,0.0
2310 MEMPHIS ST,2310 MEMPHIS ST,Brick,Unknown,no_materials_found,no,,
2310 MERCER ST,2310 MERCER ST,Brick,Brick,success,yes,yes,0.333
2310 SEPVIVA ST,2310 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2310 TULIP ST,2310 TULIP ST,Brick,Brick,success,yes,yes,0.25
2311 ALMOND ST,2311 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2311 CEDAR ST,2311 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2311 E DAUPHIN ST,2311 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2311 E FLETCHER ST,2311 E FLETCHER ST,Brick,Brick,success,yes,yes,0.25
2311 E GORDON ST,2311 E GORDON ST,Brick,Stucco,success,yes,no,1.0
2311 E NORRIS ST,2311 E NORRIS ST,Stucco,Stucco,success,yes,yes,0.333
2311 E SUSQUEHANNA AVE,2311 E SUSQUEHANNA AVE,Brick,Vinyl,success,yes,no,0.667
2311 FRANKFORD AVE,2311 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.333
2311 GAUL ST,2311 GAUL ST,Brick,Brick,success,yes,yes,0.0
2311 MEMPHIS ST,2311 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
2311 MERCER ST,2311 MERCER ST,Brick,Brick,success,yes,yes,0.333
2311 TULIP ST,2311 TULIP ST,Brick,Brick,success,yes,yes,0.25
2312 BELGRADE ST,2312 BELGRADE ST,Brick,Stucco,success,yes,no,0.319
2312 CEDAR ST,2312 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2312 E CABOT ST,2312 E CABOT ST,Brick,Fibercement,success,yes,no,1.0
2312 E DAKOTA ST,2312 E DAKOTA ST,Decorative stone,Stucco,success,yes,no,1.0
2312 E DAUPHIN ST,2312 E DAUPHIN ST,Brick,Stucco,success,yes,no,0.9995
2312 E FLETCHER ST,2312 E FLETCHER ST,Stucco,Stucco,success,yes,yes,0.333
2312 E GORDON ST,2312 E GORDON ST,Brick,Stucco,success,yes,no,1.0
2312 E NORRIS ST,2312 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2312 E SUSQUEHANNA AVE,2312 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.333
2312 E YORK ST,2312 E YORK ST,Brick,Brick,success,yes,yes,0.0
2312 GAUL ST,2312 GAUL ST,Brick,Brick,success,yes,yes,0.0
2312 MEMPHIS ST,2312 MEMPHIS ST,Brick,Unknown,no_detections,no,,
2312 MERCER ST,2312 MERCER ST,Brick,Brick,success,yes,yes,0.333
2312 SEPVIVA ST,2312 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2312 TULIP ST,2312 TULIP ST,Brick,Brick,success,yes,yes,0.333
2313 ALMOND ST,2313 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2313 CEDAR ST,2313 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2313 E DAUPHIN ST,2313 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2313 E FLETCHER ST,2313 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2313 E NORRIS ST,2313 E NORRIS ST,Stucco,Stucco,success,yes,yes,0.333
2313 E SUSQUEHANNA AVE,2313 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.5
2313 FRANKFORD AVE,2313 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.333
2313 GAUL ST,2313 GAUL ST,Brick,Brick,success,yes,yes,0.0
2313 MEMPHIS ST,2313 MEMPHIS ST,Brick,Brick,success,yes,yes,0.0
2313 MERCER ST,2313 MERCER ST,Brick,Brick,success,yes,yes,0.333
2313 TULIP ST,2313 TULIP ST,Brick,Brick,success,yes,yes,0.333
2313-15 E GORDON ST,2313-15 E GORDON ST,Brick,Brick,success,yes,yes,0.0
2314 BELGRADE ST,2314 BELGRADE ST,Brick,Brick,success,yes,yes,0.314
2314 CEDAR ST,2314 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2314 E CABOT ST,2314 E CABOT ST,Brick,Brick,success,yes,yes,0.333
2314 E DAUPHIN ST,2314 E DAUPHIN ST,Brick,Fibercement,success,yes,no,1.0
2314 E FLETCHER ST,2314 E FLETCHER ST,Brick,Brick,success,yes,yes,0.172
2314 E GORDON ST,2314 E GORDON ST,Brick,Stucco,success,yes,no,1.0
2314 E NORRIS ST,2314 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2314 E YORK ST,2314 E YORK ST,Brick,Brick,success,yes,yes,0.245
2314 GAUL ST,2314 GAUL ST,Brick,Brick,success,yes,yes,0.5
2314 MEMPHIS ST,2314 MEMPHIS ST,Brick,Unknown,no_detections,no,,
2314 MERCER ST,2314 MERCER ST,Brick,Brick,success,yes,yes,0.5565
2314 SEPVIVA ST,2314 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2314 TULIP ST,2314 TULIP ST,Brick,Brick,success,yes,yes,0.333
2314-16 E SUSQUEHANNA AVE,2314-16 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2315 ALMOND ST,2315 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2315 CEDAR ST,2315 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2315 E CABOT ST,2315 E CABOT ST,Brick,Stucco,success,yes,no,1.0
2315 E DAUPHIN ST,2315 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.25
2315 E FLETCHER ST,2315 E FLETCHER ST,Brick,Brick,success,yes,yes,0.333
2315 E SUSQUEHANNA AVE,2315 E SUSQUEHANNA AVE,Brick,Vinyl,success,yes,no,0.667
2315 FRANKFORD AVE,2315 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.25
2315 GAUL ST,2315 GAUL ST,Brick,Brick,success,yes,yes,0.0
2315 MEMPHIS ST,2315 MEMPHIS ST,Brick,Stucco,success,yes,no,0.034
2315 MERCER ST,2315 MERCER ST,Brick,Brick,success,yes,yes,0.261
2315 TULIP ST,2315 TULIP ST,Brick,Brick,success,yes,yes,0.5
2316 CEDAR ST,2316 CEDAR ST,Fibercement,Metal,success,yes,no,0.737
2316 E CABOT ST,2316 E CABOT ST,Brick,Unknown,no_materials_found,no,,
2316 E DAUPHIN ST,2316 E DAUPHIN ST,Brick,Fibercement,success,yes,no,1.0
2316 E GORDON ST,2316 E GORDON ST,Metal,Brick,success,yes,no,0.667
2316 E NORRIS ST,2316 E NORRIS ST,Brick,Brick,success,yes,yes,0.333
2316 GAUL ST,2316 GAUL ST,Vinyl,Decorative stone,success,yes,no,1.0
2316 MEMPHIS ST,2316 MEMPHIS ST,Brick,Brick,success,yes,yes,0.333
2316 SEPVIVA ST,2316 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2316 TULIP ST,2316 TULIP ST,Brick,Brick,success,yes,yes,0.5
2317 ALMOND ST,2317 ALMOND ST,Brick,Brick,success,yes,yes,0.333
2317 CEDAR ST,2317 CEDAR ST,Brick,Metal,success,yes,no,0.737
2317 E CABOT ST,2317 E CABOT ST,Brick,Brick,success,yes,yes,0.0
2317 E DAUPHIN ST,2317 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.052
2317 E FLETCHER ST,2317 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2317 E GORDON ST,2317 E GORDON ST,Fibercement,Brick,success,yes,no,1.0
2317 E SUSQUEHANNA AVE,2317 E SUSQUEHANNA AVE,Vinyl,Vinyl,success,yes,yes,0.333
2317 GAUL ST,2317 GAUL ST,Brick,Stucco,success,yes,no,0.5
2317 MERCER ST,2317 MERCER ST,Brick,Brick,success,yes,yes,0.261
2317 TULIP ST,2317 TULIP ST,Brick,Brick,success,yes,yes,0.333
2318 CEDAR ST,2318 CEDAR ST,Stucco,Brick,success,yes,no,1.0
2318 E DAUPHIN ST,2318 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.5
2318 E GORDON ST,2318 E GORDON ST,Metal,Brick,success,yes,no,0.667
2318 E NORRIS ST,2318 E NORRIS ST,Brick,Brick,success,yes,yes,0.333
2318 E YORK ST,2318 E YORK ST,Brick,Brick,success,yes,yes,0.0
2318 GAUL ST,2318 GAUL ST,Brick,Brick,success,yes,yes,0.333
2318 MEMPHIS ST,2318 MEMPHIS ST,Brick,Brick,success,yes,yes,0.5
2318 MERCER ST,2318 MERCER ST,Brick,Brick,success,yes,yes,0.263
2318 SEPVIVA ST,2318 SEPVIVA ST,Brick,Stucco,success,yes,no,0.611
2318 TULIP ST,2318 TULIP ST,Brick,Brick,success,yes,yes,0.333
2318-26 ARAMINGO AVE,2318-26 ARAMINGO AVE,Brick,Brick,success,yes,yes,0.0
2319 ALMOND ST,2319 ALMOND ST,Brick,Brick,success,yes,yes,0.333
2319 BELGRADE ST,2319 BELGRADE ST,Stucco,Stucco,success,yes,yes,0.542
2319 CEDAR ST,2319 CEDAR ST,Stucco,Stucco,success,yes,yes,0.0
2319 E CABOT ST,2319 E CABOT ST,Brick,Stucco,success,yes,no,0.742
2319 E DAUPHIN ST,2319 E DAUPHIN ST,Brick,Stucco,success,yes,no,0.148
2319 E FLETCHER ST,2319 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2319 E GORDON ST,2319 E GORDON ST,Metal,Brick,success,yes,no,0.667
2319 E NORRIS ST,2319 E NORRIS ST,Brick,Brick,success,yes,yes,0.009
2319 E SUSQUEHANNA AVE,2319 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.333
2319 FRANKFORD AVE,2319 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.0
2319 MERCER ST,2319 MERCER ST,Brick,Brick,success,yes,yes,0.333
2319 SEPVIVA ST,2319 SEPVIVA ST,Brick,Brick,success,yes,yes,0.5
2319 TULIP ST,2319 TULIP ST,Stucco,Brick,success,yes,no,0.667
2319-25 GAUL ST,2319-25 GAUL ST,Brick,Brick,success,yes,yes,0.315
232 E GIRARD AVE,232 E GIRARD AVE,Brick,Brick,success,yes,yes,0.444
232 RICHMOND ST,232 RICHMOND ST,Brick,Brick,success,yes,yes,0.0
2320 ALMOND ST,2320 ALMOND ST,Stucco,Brick,success,yes,no,1.0
2320 CEDAR ST,2320 CEDAR ST,Brick,Brick,success,yes,yes,0.0
2320 E DAUPHIN ST,2320 E DAUPHIN ST,Brick,Stucco,success,yes,no,0.667
2320 E GORDON ST,2320 E GORDON ST,Stucco,Brick,success,yes,no,1.0
2320 E NORRIS ST,2320 E NORRIS ST,Brick,Stucco,success,yes,no,0.667
2320 E THOMPSON ST,2320 E THOMPSON ST,Vinyl,Vinyl,success,yes,yes,0.333
2320 GAUL ST,2320 GAUL ST,Brick,Vinyl,success,yes,no,0.5
2320 MEMPHIS ST,2320 MEMPHIS ST,Brick,Brick,success,yes,yes,0.333
2320 SEPVIVA ST,2320 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2320 TULIP ST,2320 TULIP ST,Brick,Brick,success,yes,yes,0.333
2321 ALMOND ST,2321 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2321 BELGRADE ST,2321 BELGRADE ST,Brick,Stucco,success,yes,no,0.388
2321 E CABOT ST,2321 E CABOT ST,Brick,Stucco,success,yes,no,1.0
2321 E DAUPHIN ST  A,2321 E DAUPHIN ST  A,Stucco,Brick,success,yes,no,0.258
2321 E DAUPHIN ST  B,2321 E DAUPHIN ST  B,Stucco,Brick,success,yes,no,0.324
2321 E FLETCHER ST,2321 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2321 E GORDON ST,2321 E GORDON ST,Metal,Brick,success,yes,no,0.667
2321 E NORRIS ST,2321 E NORRIS ST,Brick,Brick,success,yes,yes,0.5
2321 E SUSQUEHANNA AVE,2321 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.25
2321 MERCER ST,2321 MERCER ST,Brick,Brick,success,yes,yes,0.333
2321 SEPVIVA ST,2321 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2321 TULIP ST,2321 TULIP ST,Brick,Brick,success,yes,yes,0.25
2322 ALMOND ST,2322 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2322 CEDAR ST,2322 CEDAR ST,Stucco,Stucco,success,yes,yes,0.0
2322 E DAUPHIN ST,2322 E DAUPHIN ST,Stucco,Stucco,success,yes,yes,0.333
2322 E GORDON ST,2322 E GORDON ST,Metal,Brick,success,yes,no,0.667
2322 E NORRIS ST,2322 E NORRIS ST,Brick,Brick,success,yes,yes,0.333
2322 MEMPHIS ST,2322 MEMPHIS ST,Brick,Brick,success,yes,yes,0.169
2322 MERCER ST,2322 MERCER ST,Brick,Brick,success,yes,yes,0.333
2322 SEPVIVA ST,2322 SEPVIVA ST,Brick,Brick,success,yes,yes,0.0
2322 TULIP ST,2322 TULIP ST,Brick,Brick,success,yes,yes,0.0
2323 ALMOND ST,2323 ALMOND ST,Brick,Brick,success,yes,yes,0.333
2323 BELGRADE ST,2323 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
2323 E CABOT ST,2323 E CABOT ST,Metal,Stucco,success,yes,no,1.0
2323 E DAUPHIN ST,2323 E DAUPHIN ST,Brick,Stucco,success,yes,no,0.667
2323 E NORRIS ST,2323 E NORRIS ST,Brick,Stucco,success,yes,no,0.667
2323 E SUSQUEHANNA AVE,2323 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.333
2323 E THOMPSON ST,2323 E THOMPSON ST,Brick,Brick,success,yes,yes,0.5
2323 FRANKFORD AVE,2323 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.463
2323 MERCER ST,2323 MERCER ST,Brick,Brick,success,yes,yes,0.333
2324 ALMOND ST,2324 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2324 CEDAR ST,2324 CEDAR ST,Stucco,Brick,success,yes,no,1.0
2324 COLLINS ST,2324 COLLINS ST,Brick,Fibercement,success,yes,no,1.0
2324 E DAUPHIN ST,2324 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.333
2324 E GORDON ST,2324 E GORDON ST,Brick,Brick,success,yes,yes,0.0
2324 E NORRIS ST,2324 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2324 MERCER ST,2324 MERCER ST,Vinyl,Stucco,success,yes,no,1.0
2324 SEPVIVA ST,2324 SEPVIVA ST,Brick,Unknown,no_materials_found,no,,
2325 ALMOND ST,2325 ALMOND ST,Brick,Stucco,success,yes,no,1.0
2325 BELGRADE ST,2325 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
2325 E DAUPHIN ST,2325 E DAUPHIN ST,Stucco,Stucco,success,yes,yes,0.333
2325 E FLETCHER ST,2325 E FLETCHER ST,Brick,Brick,success,yes,yes,0.333
2325 E NORRIS ST,2325 E NORRIS ST,Brick,Stucco,success,yes,no,0.667
2325 E SUSQUEHANNA AVE,2325 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2325 FRANKFORD AVE,2325 FRANKFORD AVE,Brick,Brick,success,yes,yes,0.405
2325 MERCER ST,2325 MERCER ST,Vinyl,Stucco,success,yes,no,1.0
2326 ALMOND ST,2326 ALMOND ST,Brick,Stucco,success,yes,no,0.667
2326 E DAUPHIN ST,2326 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2326 E NORRIS ST,2326 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2326 MERCER ST,2326 MERCER ST,Vinyl,Stucco,success,yes,no,1.0
2326-32 E YORK ST,2326-32 E YORK ST,Brick,Brick,success,yes,yes,0.0
2327 ALMOND ST,2327 ALMOND ST,Brick,Stucco,success,yes,no,1.0
2327 BELGRADE ST,2327 BELGRADE ST,Brick,Stucco,success,yes,no,0.5
2327 E DAUPHIN ST,2327 E DAUPHIN ST,Stucco,Stucco,success,yes,yes,0.333
2327 E FLETCHER ST,2327 E FLETCHER ST,Brick,Brick,success,yes,yes,0.333
2327 E NORRIS ST,2327 E NORRIS ST,Brick,Stucco,success,yes,no,0.353
2327 E SUSQUEHANNA AVE,2327 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2327 MERCER ST,2327 MERCER ST,Vinyl,Stucco,success,yes,no,1.0
2327-35 GAUL ST,2327-35 GAUL ST,Brick,Brick,success,yes,yes,0.333
2328 ALMOND ST,2328 ALMOND ST,Brick,Brick,success,yes,yes,0.0
2328 E DAUPHIN ST,2328 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.333
2328 E FLETCHER ST,2328 E FLETCHER ST,Decorative stone,Decorative stone,success,yes,yes,0.433
2328 E NORRIS ST,2328 E NORRIS ST,Brick,Brick,success,yes,yes,0.335
2328 MERCER ST,2328 MERCER ST,Brick,Stucco,success,yes,no,1.0
2328-32 MEMPHIS ST,2328-32 MEMPHIS ST,Fibercement,Brick,success,yes,no,1.0
2329 ALMOND ST,2329 ALMOND ST,Stucco,Stucco,success,yes,yes,0.124
2329 BELGRADE ST,2329 BELGRADE ST,Stucco,Brick,success,yes,no,1.0
2329 E DAUPHIN ST,2329 E DAUPHIN ST,Brick,Stucco,success,yes,no,0.894
2329 E FLETCHER ST,2329 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2329 E NORRIS ST,2329 E NORRIS ST,Brick,Stucco,success,yes,no,0.346
2329 E SUSQUEHANNA AVE,2329 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2329 MERCER ST,2329 MERCER ST,Vinyl,Stucco,success,yes,no,1.0
233 E ALLEN ST,233 E ALLEN ST,Brick,Brick,success,yes,yes,0.333
233-35 E GIRARD AVE,233-35 E GIRARD AVE,Brick,Unknown,no_detections,no,,
2330 ALMOND ST,2330 ALMOND ST,Brick,Stucco,success,yes,no,0.75
2330 E FLETCHER ST,2330 E FLETCHER ST,Stucco,Stucco,success,yes,yes,0.3335
2330 MERCER ST,2330 MERCER ST,Brick,Stucco,success,yes,no,1.0
2330-32 E DAUPHIN ST,2330-32 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.333
2330-32 E GORDON ST,2330-32 E GORDON ST,Brick,Metal,success,yes,no,0.667
2330-32 E NORRIS ST,2330-32 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2331 ALMOND ST,2331 ALMOND ST,Stucco,Stucco,success,yes,yes,0.457
2331 BELGRADE ST,2331 BELGRADE ST,Brick,Stucco,success,yes,no,0.059
2331 E DAUPHIN ST,2331 E DAUPHIN ST,Stucco,Stucco,success,yes,yes,0.333
2331 E FLETCHER ST,2331 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2331 E SUSQUEHANNA AVE,2331 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2331 FRANKFORD AVE,2331 FRANKFORD AVE,Vinyl,Stucco,success,yes,no,0.667
2331 MERCER ST,2331 MERCER ST,Brick,Stucco,success,yes,no,1.0
2332 ALMOND ST,2332 ALMOND ST,Brick,Stucco,success,yes,no,0.75
2332 E FLETCHER ST,2332 E FLETCHER ST,Stucco,Fibercement,success,yes,no,0.553
2332 MERCER ST,2332 MERCER ST,Brick,Stucco,success,yes,no,1.0
2333 ALMOND ST,2333 ALMOND ST,Stucco,Stucco,success,yes,yes,0.457
2333 BELGRADE ST,2333 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
2333 E DAUPHIN ST,2333 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.186
2333 E FLETCHER ST,2333 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2333 E NORRIS ST,2333 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2333 E SUSQUEHANNA AVE,2333 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.333
2333 MERCER ST,2333 MERCER ST,Brick,Stucco,success,yes,no,1.0
2334 ALMOND ST,2334 ALMOND ST,Stucco,Stucco,success,yes,yes,0.0
2334 E FLETCHER ST,2334 E FLETCHER ST,Brick,Vinyl,success,yes,no,1.0
2334 E GORDON ST,2334 E GORDON ST,Stucco,Stucco,success,yes,yes,0.333
2334 E NORRIS ST,2334 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2334 E YORK ST,2334 E YORK ST,Brick,Brick,success,yes,yes,0.0
2334 MERCER ST,2334 MERCER ST,Brick,Stucco,success,yes,no,1.0
2334-36 E DAUPHIN ST,2334-36 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.26
2334R E YORK ST,2334R E YORK ST,Brick,Brick,success,yes,yes,0.0
2335 ALMOND ST,2335 ALMOND ST,Stucco,Stucco,success,yes,yes,0.46
2335 BELGRADE ST,2335 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
2335 E DAUPHIN ST,2335 E DAUPHIN ST,Brick,Brick,success,yes,yes,0.0
2335 E FLETCHER ST,2335 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2335 E NORRIS ST,2335 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2335 E SUSQUEHANNA AVE,2335 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.2135
2336 ALMOND ST,2336 ALMOND ST,Stucco,Stucco,success,yes,yes,0.0
2336 E FLETCHER ST,2336 E FLETCHER ST,Brick,Brick,success,yes,yes,0.3325
2336 E GORDON ST,2336 E GORDON ST,Brick,Stucco,success,yes,no,0.5
2336 E NORRIS ST,2336 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
2336 E SUSQUEHANNA AVE,2336 E SUSQUEHANNA AVE,Brick,Brick,success,yes,yes,0.0
2336 E YORK ST,2336 E YORK ST,Brick,Brick,success,yes,yes,0.0
2337 BELGRADE ST,2337 BELGRADE ST,Brick,Brick,success,yes,yes,0.0
2337 E DAUPHIN ST,2337 E DAUPHIN ST,Brick,Stucco,success,yes,no,1.0
2337 E FLETCHER ST,2337 E FLETCHER ST,Brick,Brick,success,yes,yes,0.0
2337 E NORRIS ST,2337 E NORRIS ST,Brick,Brick,success,yes,yes,0.0
